"BasinName","Mosaic","MosaicDateStart","MosaicDateEnd","ObservedArea","ObservedAreaWater","PercentObserved","PercentWater","EstimatedAreaWater","Threshold"
"Suisun","L8_valley_20160908to20160916_water.tif","2016-09-08","2016-09-16",593157600,117934650,96.3421258049639,19.8825152033793,122412339.373483,0.07897201
"Sutter","L8_valley_20160908to20160916_water.tif","2016-09-08","2016-09-16",947059200,23593500,98.6075488252973,2.49123814012894,23926667.1579075,0.07897201
"Tulare","L8_valley_20160908to20160916_water.tif","2016-09-08","2016-09-16",8467633800,112410000,31.3932846407278,1.32752552430881,358070209.238844,0.07897201
"Yolo","L8_valley_20160908to20160916_water.tif","2016-09-08","2016-09-16",1842355800,49472100,89.6137639450116,2.68526307459178,55205916.8392445,0.07897201
"American","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",2067056100,41823000,98.3505087678649,2.02331228455773,42524436.857479,0.07897201
"Butte","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",1870775100,67835700,76.0676138433334,3.62607456128746,89178162.1278569,0.07897201
"Colusa","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",3143606400,52839900,67.6373605440035,1.68086882632635,78122356.6014576,0.07897201
"Delta","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",6589490400,324052350,96.5582116691732,4.91771488126001,335603098.274298,0.07897201
"San Joaquin","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",10347784200,272991600,89.8512110882387,2.63816479667212,303826288.698444,0.07897201
"Suisun","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",593157600,117934650,96.3421258049639,19.8825152033793,122412339.373483,0.07897201
"Sutter","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",947059200,23593500,98.6075488252973,2.49123814012894,23926667.1579075,0.07897201
"Tulare","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",8909815500,125193150,33.0326488715027,1.40511495440057,378998216.240551,0.07897201
"Yolo","L8_valley_20160915to20160924_water.tif","2016-09-15","2016-09-24",1842355800,49472100,89.6137639450116,2.68526307459178,55205916.8392445,0.07897201
"American","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",2101700700,55392300,99.9988984927781,2.63559411670748,55392910.1569058,0.07897201
"Butte","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",1930527900,73521900,78.4972233225583,3.80838318886767,93661784.3129127,0.07897201
"Colusa","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",3606824700,90523800,77.6038955299612,2.50979206169903,116648525.672337,0.07897201
"Delta","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",6808119300,327782250,99.7618608623185,4.81457852831692,328564691.122164,0.07897201
"San Joaquin","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",10414928700,275012550,90.4342358717391,2.64056104387925,304102254.360886,0.07897201
"Suisun","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",615328200,135636750,99.9431295422026,22.0429926663527,135713931.133931,0.07897201
"Sutter","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",960425100,29034000,99.9992027333572,3.02303636171108,29034231.4802426,0.07897201
"Tulare","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",1556631900,37263600,5.77112679548529,2.39386074511257,645690197.435118,0.07897201
"Yolo","L8_valley_20160924to20161002_water.tif","2016-09-24","2016-10-02",2055471300,64499400,99.9798843816955,3.13793727015308,64512377.0635292,0.07897201
"American","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",2101700700,55392300,99.9988984927781,2.63559411670748,55392910.1569058,0.07897201
"Butte","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",1930527900,73521900,78.4972233225583,3.80838318886767,93661784.3129127,0.07897201
"Colusa","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",3606824700,90523800,77.6038955299612,2.50979206169903,116648525.672337,0.07897201
"Delta","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",6818764500,341683350,99.9178488693517,5.0109275661302,341964277.520396,0.07897201
"San Joaquin","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",4936395600,182130300,42.8633912824209,3.6895401981154,424908749.753301,0.07897201
"Suisun","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",615328200,135636750,99.9431295422026,22.0429926663527,135713931.133931,0.07897201
"Sutter","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",960425100,29034000,99.9992027333572,3.02303636171108,29034231.4802426,0.07897201
"Tulare","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",745203600,19360800,2.76280118893369,2.59805508185951,700767035.918078,0.07897201
"Yolo","L8_valley_20161001to20161010_water.tif","2016-10-01","2016-10-10",2055471300,64499400,99.9798843816955,3.13793727015308,64512377.0635292,0.07897201
"American","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",1336500,9900,0.0635906567645897,0.740740740740741,15568324.8195556,0.07897201
"Butte","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",270444600,33831900,10.9965518564015,12.5097339713938,307659168.453838,0.07897201
"Colusa","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",1160655300,63235800,24.9724841485908,5.4482842580394,253221904.652078,0.07897201
"Delta","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",4076408700,127782450,59.7331068430814,3.13468200575668,213922323.40381,0.07897201
"San Joaquin","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",5497534800,202920300,47.7358389228622,3.69111442459628,425090046.763199,0.07897201
"Suisun","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",34575300,21346650,5.6158058201469,61.7395944503735,380117309.672962,0.07897201
"Sutter","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",18802800,1463400,1.95774247169797,7.78288340034463,74749361.6323693,0.07897201
"Tulare","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",22409410500,676509300,83.0816517428298,3.01886254437617,814270402.439832,0.07897201
"Yolo","L8_valley_20161010to20161018_water.tif","2016-10-10","2016-10-18",64160100,3547350,3.12080221208539,5.52890347739483,113667889.181275,0.07897201
"American","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",1336500,9900,0.0635906567645897,0.740740740740741,15568324.8195556,0.07897201
"Butte","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",270444600,33831900,10.9965518564015,12.5097339713938,307659168.453838,0.07897201
"Colusa","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",1160655300,63235800,24.9724841485908,5.4482842580394,253221904.652078,0.07897201
"Delta","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",4209518700,180819000,61.683616332447,4.29547919575699,293139427.859526,0.07897201
"San Joaquin","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",11515942800,684402300,99.9944903569677,5.94308526784277,684440010.201332,0.07897201
"Suisun","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",34575300,21346650,5.6158058201469,61.7395944503735,380117309.672962,0.07897201
"Sutter","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",18802800,1463400,1.95774247169797,7.78288340034463,74749361.6323693,0.07897201
"Tulare","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",22876117200,734358600,84.8119410565735,3.21015403785394,865866988.600283,0.07897201
"Yolo","L8_valley_20161017to20161026_water.tif","2016-10-17","2016-10-26",64160100,3547350,3.12080221208539,5.52890347739483,113667889.181275,0.07897201
"American","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",2101711500,335195100,99.9994123566711,15.9486732598646,335197069.763219,0.07897201
"Butte","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",1930282200,703926900,78.4872329112463,36.4675641727412,896868030.493575,0.07897201
"Colusa","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",3604571100,724783500,77.5554074127077,20.1073437003365,934536383.959788,0.07897201
"Delta","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",6824377800,540820200,100.000102606236,7.92482796014019,540819645.085319,0.07897201
"San Joaquin","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",11515959900,700117200,99.9946388385827,6.0795383631025,700154736.425591,0.07897201
"Suisun","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",615664800,250620750,99.997800947485,40.7073378240887,250626261.403105,0.07897201
"Sutter","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",960381900,216396900,99.9947047609926,22.5323800875464,216408359.339859,0.07897201
"Tulare","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",13711829400,382089600,50.8358501874868,2.78656909194042,751614458.282534,0.07897201
"Yolo","L8_valley_20161026to20161103_water.tif","2016-10-26","2016-11-03",2055855600,242725050,99.9985770628183,11.8065223063332,242728503.874132,0.07897201
"American","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",2101711500,335195100,99.9994123566711,15.9486732598646,335197069.763219,0.07897201
"Butte","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",1930282200,703926900,78.4872329112463,36.4675641727412,896868030.493575,0.07897201
"Colusa","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",3604571100,724783500,77.5554074127077,20.1073437003365,934536383.959788,0.07897201
"Delta","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",6713418600,532828200,98.3741768866625,7.936764139808,541634214.244938,0.07897201
"San Joaquin","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",9598131000,475908300,83.3418708648338,4.95834345249091,571031457.611315,0.07897201
"Suisun","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",615664800,250620750,99.997800947485,40.7073378240887,250626261.403105,0.07897201
"Sutter","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",960381900,216396900,99.9947047609926,22.5323800875464,216408359.339859,0.07897201
"Tulare","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",13532668200,348626700,50.1716199336733,2.57618597343575,694868334.84923,0.07897201
"Yolo","L8_valley_20161102to20161111_water.tif","2016-11-02","2016-11-11",2055855600,242725050,99.9985770628183,11.8065223063332,242728503.874132,0.07897201
"American","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",2101717800,611699400,99.9997121106087,29.1047351837625,611701161.022749,0.07897201
"Butte","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",1930856400,870575400,78.5105804658876,45.0875269647189,1108863792.41364,0.07897201
"Colusa","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",3607008300,834465600,77.6078458398333,23.1345627898888,1075233555.28018,0.07897201
"Delta","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",6712947900,1029757200,98.3672795474945,15.3398658136465,1046849323.00359,0.07897201
"San Joaquin","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",9568344600,548888400,83.0832315211607,5.7365032609716,660648833.646055,0.07897201
"Suisun","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",615664800,335345400,99.997800947485,54.4688278426832,335352774.583624,0.07897201
"Sutter","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",960425100,321134400,99.9992027333572,33.4366938140205,321136960.317862,0.07897201
"Tulare","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",8103004200,460190700,30.0414405374513,5.67926029212721,1531852972.98344,0.07897201
"Yolo","L8_valley_20161111to20161119_water.tif","2016-11-11","2016-11-19",2055854700,428125950,99.9985332860475,20.8247183032925,428132229.475145,0.07897201
"American","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",2101717800,611699400,99.9997121106087,29.1047351837625,611701161.022749,0.07897201
"Butte","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",1930856400,870575400,78.5105804658876,45.0875269647189,1108863792.41364,0.07897201
"Colusa","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",3607008300,834465600,77.6078458398333,23.1345627898888,1075233555.28018,0.07897201
"Delta","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",6629319900,1262180250,97.1418478926477,19.0393625445651,1299316697.57286,0.07897201
"San Joaquin","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",4269469500,924463800,37.0723816678837,21.6528962204789,2493672535.74883,0.07897201
"Suisun","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",615664800,335345400,99.997800947485,54.4688278426832,335352774.583624,0.07897201
"Sutter","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",960425100,321134400,99.9992027333572,33.4366938140205,321136960.317862,0.07897201
"Tulare","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",6893461800,443270250,25.5571288932433,6.4302996500249,1734428980.07683,0.07897201
"Yolo","L8_valley_20161118to20161127_water.tif","2016-11-18","2016-11-27",2055854700,428125950,99.9985332860475,20.8247183032925,428132229.475145,0.07897201
"American","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",9690300,5911200,0.461064378036591,61.00120739296,1282076924.95621,0.07897201
"Butte","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",0,NA,NA,NA,NA,0.07897201
"Delta","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",4913812800,794495550,72.0038952397734,16.1686165577981,1103406346.77378,0.07897201
"San Joaquin","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",4207319100,914030100,36.5327213307829,21.7247629256359,2501949120.41723,0.07897201
"Suisun","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",164389500,73819350,26.7005495504316,44.9051490514905,276471275.846106,0.07897201
"Sutter","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",0,NA,NA,NA,NA,0.07897201
"Tulare","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",209435400,48009600,0.776470178250349,22.9233453370347,6183057810.17655,0.07897201
"Yolo","L8_valley_20161127to20161205_water.tif","2016-11-27","2016-12-05",670924800,19434600,32.6343568663849,2.89668827266484,59552575.4638622,0.07897201
"American","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",9690300,5911200,0.461064378036591,61.00120739296,1282076924.95621,0.07897201
"Butte","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",0,NA,NA,NA,NA,0.07897201
"Delta","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",3316235400,279404100,48.5940095910915,8.42533976930588,574976426.829413,0.07897201
"San Joaquin","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",1775594700,437241150,15.4177291595294,24.6250537918366,2835963360.59483,0.07897201
"Suisun","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",164389500,73819350,26.7005495504316,44.9051490514905,276471275.846106,0.07897201
"Sutter","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",0,NA,NA,NA,NA,0.07897201
"Tulare","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",212397300,77034600,0.787451258912738,36.269105115743,9782776918.32817,0.07897201
"Yolo","L8_valley_20161204to20161213_water.tif","2016-12-04","2016-12-13",670924800,19434600,32.6343568663849,2.89668827266484,59552575.4638622,0.07897201
"American","L8_valley_20161213to20161221_water.tif","2016-12-13","2016-12-21",58171500,5018400,2.76779939392542,8.62690492767077,181313718.436894,0.07897201
"Butte","L8_valley_20161213to20161221_water.tif","2016-12-13","2016-12-21",0,NA,NA,NA,NA,0.07897201
"Colusa","L8_valley_20161213to20161221_water.tif","2016-12-13","2016-12-21",171596700,15371100,3.69204868206822,8.95768974578182,416329829.957426,0.07897201
"Delta","L8_valley_20161213to20161221_water.tif","2016-12-13","2016-12-21",4976551800,460979550,72.9232327414886,9.26303128202142,632143601.79857,0.07897201
