DataSource,Name,BasinName,ClassName,Mosaic,MosaicDateStart,MosaicDateEnd,ObservedArea,ObservedAreaWater,PercentObserved,PercentWater,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1490861700,255127245.1,99.37168076,17.11273722,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,2044935000,22722296.88,98.4665028,1.111150079,
TNC,Delta Corn,Delta,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,552492900,25799765.27,100,4.669700781,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,104756400,4553208.571,100,4.346472933,
TNC,Delta Grains,Delta,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,246826800,5325898.125,100,2.157747102,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,542079000,13165474.29,100,2.428700298,
TNC,Delta Rice,Delta,Rice,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,23484600,1498195.982,100,6.379482649,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,57870900,2705021.518,100,4.674234404,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,46521000,4408098.304,100,9.475502039,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,284408100,9644157.5,99.99968355,3.390957395,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1388858400,18220484.2,99.99935199,1.311903661,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1598004000,131602399,99.98958184,8.23542363,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,3726703800,21619553.48,99.96267799,0.580125351,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,370019700,6167446.875,100,1.666788789,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,456514200,12372633.04,100,2.710240566,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,284574600,1588375,100,0.558157685,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,900877500,8587925,99.99940059,0.953284437,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,20500200,1367100,100,6.668715427,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,269076600,6210790.625,100,2.308186823,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,309544200,14905462.5,100,4.815293745,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,490567500,7756795.089,99.99926616,1.581188132,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,3088456200,9136324.911,99.99650323,0.295821741,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,206496900,110154471.2,100,53.34437038,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,180582300,1702090.446,100,0.942556633,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1512000,122630.3571,100,8.110473356,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,9834300,288487.5,100,2.93348281,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1127700,225,100,0.019952115,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,200304000,26688485.63,100,13.32399035,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,13974300,548824.8214,100,3.927386856,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1789200,56293.92857,100,3.146318387,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,137141100,17925270.54,100,13.07067723,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,728100,13250.89286,100,1.8199276,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,12621600,1231743.75,100,9.759014309,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,109668600,8540035.714,100,7.787129328,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,22222800,804833.0357,100,3.621654498,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,16813800,1057805.357,100,6.291292612,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,317892600,86328088.39,100,27.15636929,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,7760700,531870.5357,100,6.853383531,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,9452700,1893519.643,100,20.03152161,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,54921600,5083457.143,100,9.255843134,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,271201500,4331199.107,100,1.597040985,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,4150010700,121676481.8,83.92701329,2.931955857,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,5590658700,106729025.3,86.57225147,1.909059934,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,523330200,14172160.54,99.70798088,2.708072367,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,2809826100,35963774.2,93.69415953,1.279928825,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,776974500,9133046.071,98.73237198,1.175462782,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1266184800,10968982.59,98.63372501,0.866301869,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,0,NA,NA,NA,
TNC,Tulare Row Crop,Tulare,Row Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,322636500,1475086.607,93.08784121,0.457197684,
TNC,Tulare Wetland,Tulare,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,12627000,673738.3929,100,5.335696467,
TNC,Tulare Suitable-unassigned,Tulare,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,1030862700,12405517.14,96.34456846,1.203411196,
TNC,Tulare Vineyard/Orchard,Tulare,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,6300220500,24938103.75,97.38346737,0.395829063,
TNC,Yolo Unsuitable,Yolo,Unsuitable,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,284432400,26808073.93,99.48469023,9.425112585,
TNC,Yolo Grass/Pasture,Yolo,Grass/Pasture,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,492316200,5198067.321,94.92011876,1.055839178,
TNC,Yolo Corn,Yolo,Corn,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,35374500,3573172.768,100,10.10098452,
TNC,Yolo Field Crop,Yolo,Field Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,252006300,26898487.5,99.88549128,10.67373613,
TNC,Yolo Grains,Yolo,Grains,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,115662600,3562540.446,99.98988539,3.080114442,
TNC,Yolo Alfalfa,Yolo,Alfalfa,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,286976700,5295239.732,99.99560959,1.845181066,
TNC,Yolo Rice,Yolo,Rice,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,98002800,18766098.21,100,19.14853271,
TNC,Yolo Row Crop,Yolo,Row Crop,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,72681300,6034256.25,99.67784937,8.302350467,
TNC,Yolo Wetland,Yolo,Wetland,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,16419600,3035091.161,100,18.48456211,
TNC,Yolo Suitable-unassigned,Yolo,Suitable-unassigned,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,175382100,9922737.857,99.84117144,5.657782554,
TNC,Yolo Vineyard/Orchard,Yolo,Vineyard/Orchard,L8_valley_20140428to20140506_water_cf10yr.tif,4/28/2014,5/6/2014,197266500,4732126.607,99.65309982,2.39884958,
TNC,American Unsuitable,American,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,519906600,22251641.25,98.5341175,4.27993052,
TNC,American Grass/Pasture,American,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,491825700,4091466.964,96.00433578,0.83189369,
TNC,American Corn,American,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,6228000,93040.17857,100,1.49390139,
TNC,American Field Crop,American,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,254133900,10612614.64,99.99787518,4.175993302,
TNC,American Grains,American,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,27476100,1045191.964,100,3.804004077,
TNC,American Alfalfa,American,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,29192400,278169.6429,100,0.952883774,
TNC,American Rice,American,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,406053900,140286439.3,100,34.54872353,
TNC,American Row Crop,American,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,130500,13264.28571,100,10.16420361,
TNC,American Wetland,American,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,2012400,134876.7857,100,6.702285118,
TNC,American Suitable-unassigned,American,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,80585100,3384407.143,99.99553287,4.199792695,
TNC,American Vineyard/Orchard,American,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,255416400,3082045.179,99.78762307,1.206674739,
TNC,Butte Unsuitable,Butte,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,217640700,33054580.18,87.69201201,15.18768327,
TNC,Butte Grass/Pasture,Butte,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,218932200,857517.8571,92.36780352,0.391681926,
TNC,Butte Corn,Butte,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,18963000,1568367.857,98.84593732,8.270673718,
TNC,Butte Field Crop,Butte,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,167452200,13831151.79,99.28759345,8.259761165,
TNC,Butte Grains,Butte,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,19355400,323097.3214,95.38720837,1.669287751,
TNC,Butte Alfalfa,Butte,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,16569000,304443.75,99.73995016,1.837429839,
TNC,Butte Rice,Butte,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,611054100,181852658,99.99410889,29.76048406,
TNC,Butte Row Crop,Butte,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,587700,52328.57143,100,8.903959746,
TNC,Butte Wetland,Butte,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,72338400,10314626.79,100,14.25885392,
TNC,Butte Suitable-unassigned,Butte,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,38952900,3740598.214,98.02948971,9.602874791,
TNC,Butte Vineyard/Orchard,Butte,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,439000200,6780634.821,88.30287187,1.544563037,
TNC,Colusa Unsuitable,Colusa,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,262189800,29672841.96,91.89765526,11.31731363,
TNC,Colusa Grass/Pasture,Colusa,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,409268700,1517713.393,54.03944376,0.370835442,
TNC,Colusa Corn,Colusa,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,43256700,1810368.75,97.13817983,4.18517536,
TNC,Colusa Field Crop,Colusa,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,265528800,17340283.93,99.62114305,6.530471997,
TNC,Colusa Grains,Colusa,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,88822800,2892002.679,97.6220622,3.255923793,
TNC,Colusa Alfalfa,Colusa,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,167487300,3231672.321,98.45464453,1.929502906,
TNC,Colusa Rice,Colusa,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,959814900,270575748.2,99.99981246,28.19040924,
TNC,Colusa Row Crop,Colusa,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,41707800,3235116.964,100,7.756623376,
TNC,Colusa Wetland,Colusa,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,73447200,16803664.29,99.99509876,22.87856349,
TNC,Colusa Suitable-unassigned,Colusa,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,156361500,9502082.143,97.67307195,6.076996027,
TNC,Colusa Vineyard/Orchard,Colusa,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,712845000,11811080.89,94.15256746,1.656893279,
TNC,Delta Unsuitable,Delta,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1490861700,254764247.8,99.37168076,17.08838907,
TNC,Delta Grass/Pasture,Delta,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,2045079900,28399670.98,98.47347994,1.38868271,
TNC,Delta Corn,Delta,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,552492900,30878873.75,100,5.589008248,
TNC,Delta Field Crop,Delta,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,104756400,4558619.286,100,4.351637977,
TNC,Delta Grains,Delta,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,246826800,6133080.268,100,2.484770806,
TNC,Delta Alfalfa,Delta,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,542079000,14018903.3,100,2.586136579,
TNC,Delta Rice,Delta,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,23484600,3919814.732,100,16.69100062,
TNC,Delta Row Crop,Delta,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,57870900,3341884.018,100,5.774722733,
TNC,Delta Wetland,Delta,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,46521000,4314014.821,100,9.273263304,
TNC,Delta Suitable-unassigned,Delta,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,284409000,10325541.88,100,3.630525713,
TNC,Delta Vineyard/Orchard,Delta,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1388858400,18603714.11,99.99935199,1.33949682,
TNC,San Joaquin Unsuitable,San Joaquin,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1597812300,123393724,99.97758687,7.72266705,
TNC,San Joaquin Grass/Pasture,San Joaquin,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,3723555600,14855153.48,99.87823272,0.398950763,
TNC,San Joaquin Corn,San Joaquin,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,370019700,4897096.875,100,1.32346923,
TNC,San Joaquin Field Crop,San Joaquin,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,456514200,4052583.036,100,0.887723325,
TNC,San Joaquin Grains,San Joaquin,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,284574600,1253575,100,0.440508394,
TNC,San Joaquin Alfalfa,San Joaquin,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,900877500,3198275,99.99940059,0.355017747,
TNC,San Joaquin Rice,San Joaquin,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,20500200,4616100,100,22.51734129,
TNC,San Joaquin Row Crop,San Joaquin,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,269076600,1845790.625,100,0.685972182,
TNC,San Joaquin Wetland,San Joaquin,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,309544200,7274362.5,100,2.350023842,
TNC,San Joaquin Suitable-unassigned,San Joaquin,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,490567500,3751795.089,99.99926616,0.764786719,
TNC,San Joaquin Vineyard/Orchard,San Joaquin,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,3088399500,8180974.911,99.99466743,0.264893674,
TNC,Suisun Unsuitable,Suisun,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,206496900,110154471.2,100,53.34437038,
TNC,Suisun Grass/Pasture,Suisun,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,180582300,1702090.446,100,0.942556633,
TNC,Suisun Corn,Suisun,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,0,NA,NA,NA,
TNC,Suisun Field Crop,Suisun,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1512000,122630.3571,100,8.110473356,
TNC,Suisun Grains,Suisun,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,9834300,288487.5,100,2.93348281,
TNC,Suisun Alfalfa,Suisun,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1127700,225,100,0.019952115,
TNC,Suisun Wetland,Suisun,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,200304000,26688485.63,100,13.32399035,
TNC,Suisun Suitable-unassigned,Suisun,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,13974300,548824.8214,100,3.927386856,
TNC,Suisun Vineyard/Orchard,Suisun,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1789200,56293.92857,100,3.146318387,
TNC,Sutter Unsuitable,Sutter,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,137141100,17925270.54,100,13.07067723,
TNC,Sutter Grass/Pasture,Sutter,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,728100,13250.89286,100,1.8199276,
TNC,Sutter Corn,Sutter,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,12621600,1231743.75,100,9.759014309,
TNC,Sutter Field Crop,Sutter,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,109668600,8540035.714,100,7.787129328,
TNC,Sutter Grains,Sutter,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,22222800,804833.0357,100,3.621654498,
TNC,Sutter Alfalfa,Sutter,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,16813800,1057805.357,100,6.291292612,
TNC,Sutter Rice,Sutter,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,317892600,86328088.39,100,27.15636929,
TNC,Sutter Row Crop,Sutter,Row Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,7760700,531870.5357,100,6.853383531,
TNC,Sutter Wetland,Sutter,Wetland,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,9452700,1893519.643,100,20.03152161,
TNC,Sutter Suitable-unassigned,Sutter,Suitable-unassigned,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,54921600,5083457.143,100,9.255843134,
TNC,Sutter Vineyard/Orchard,Sutter,Vineyard/Orchard,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,271201500,4331199.107,100,1.597040985,
TNC,Tulare Unsuitable,Tulare,Unsuitable,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,4150040400,121024150.5,83.92761393,2.916216202,
TNC,Tulare Grass/Pasture,Tulare,Grass/Pasture,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,5591316600,106580553.4,86.58243916,1.906179904,
TNC,Tulare Corn,Tulare,Corn,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,523330200,14177110.54,99.70798088,2.709018233,
TNC,Tulare Field Crop,Tulare,Field Crop,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,2809826100,36230624.2,93.69415953,1.289425854,
TNC,Tulare Grains,Tulare,Grains,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,776974500,9505196.071,98.73237198,1.223360107,
TNC,Tulare Alfalfa,Tulare,Alfalfa,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,1266184800,11009882.59,98.63372501,0.869532045,
TNC,Tulare Rice,Tulare,Rice,L8_valley_20140505to20140514_water_cf10yr.tif,5/5/2014,5/14/2014,0,NA,NA,NA,
