"sourcefile","property","sitecode","visit","date.surv","trt","perc.flood","avg.depth.in"
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",3,2009-12-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",7,2010-02-18,"BI",55,2
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",6,2010-02-03,"BI",90,7.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",9,2010-03-18,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",10,2010-03-30,"BI",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD043",8,2010-03-04,"BI",30,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",5,2010-01-27,"BO",15,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",4,2010-01-06,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",1,2009-11-17,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",2,2009-12-01,"BO",0,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",3,2009-12-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",7,2010-02-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",6,2010-02-03,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",9,2010-03-18,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",10,2010-03-30,"BO",0,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD047",8,2010-03-04,"BO",5,0
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",4,2011-01-17,"A",100,6.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",3,2011-01-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",1,2010-12-10,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",2,2010-12-23,"A",100,8
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",6,2011-02-18,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD049",5,2011-02-04,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",4,2010-01-05,"A",100,NA
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",1,2009-11-18,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",3,2009-12-15,"A",100,7
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",2,2009-12-03,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",2,2009-12-03,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",2,2009-12-03,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",2,2009-12-03,"A",100,5.5
"t_sitecond_data_guild_rain3_MR.csv","Montna Dingville","MD050",2,2009-12-03,"A",100,5.5
